id;1 wspol.;2 wspol.;3 wspol.;4 wspol.;5 wspol.;6 wspol.;7 wspol.;8 wspol.;9 wspol.;10 wspol.;11 wspol.;l. obliczen;typ punktu;CId;
970;0.152563;0.0154653;0.00167193;0.0355285;0.00196452;0.208991;0.94046;0.0208105;0.0677131;0.0104496;0.204811;2284;1;29;
971;0.0649614;0.00508393;0.00282441;0.0207123;0.000828493;0.0847322;0.988543;0.0093888;0.0305978;0.0111093;0.0988543;2284;0;112;
972;0.104071;0.0100168;0.00416284;0.0273186;0.0010277;0.208142;0.962657;0.0129641;0.042539;0.00650444;0.127487;2284;1;2;
973;0.127233;0.0114071;0.00745848;0.0248616;0.00606916;0.175494;0.965215;0.0145693;0.0438734;0.0171106;0.134545;2284;1;30;
974;0.359826;0.0278265;0.026867;0.148728;0.00734045;0.239884;0.671675;0.0477254;0.154005;0.0494161;0.556531;2284;-1;-1;
975;0.127233;0.0114071;0.00745848;0.0248616;0.00606916;0.175494;0.965215;0.0145693;0.0438734;0.0171106;0.134545;2284;1;30;
976;0.237616;0.0256451;0.00579551;0.0405686;0.00249207;0.202843;0.898304;0.0288211;0.0901202;0.0133297;0.289776;2284;0;25;
977;0.22218;0.0138863;0.00462875;0.0617167;0.00240695;0.308584;0.864034;0.0307377;0.101524;0.0157378;0.305498;2284;1;49;
978;0.191202;0.0145313;0.000509871;0.0662833;0.001963;0.280429;0.892275;0.0253806;0.0856584;0.015806;0.275331;2284;1;0;
979;0.191202;0.0145313;0.000509871;0.0662833;0.001963;0.280429;0.892275;0.0253806;0.0856584;0.015806;0.275331;2284;1;0;
980;0.0735558;0.00551668;0.00202278;0.0193084;0.000735558;0.229862;0.96542;0.00915889;0.0303418;0.00450529;0.0910253;2284;0;85;
981;0.0735558;0.00551668;0.00202278;0.0193084;0.000735558;0.229862;0.96542;0.00915889;0.0303418;0.00450529;0.0910253;2284;0;85;
982;0.0813788;0.00865366;0.00171927;0.0206312;0.00122641;0.229236;0.962791;0.0114152;0.0365631;0.0057309;0.108887;2284;1;85;
983;0.0865016;0.00875828;0.00270317;0.0367632;0.000821765;0.367632;0.919079;0.0107768;0.0344925;0.00454133;0.0994768;2284;1;73;
984;0.26917;0.0232796;0.00254621;0.0654739;0.00363744;0.290995;0.836611;0.0362325;0.120035;0.0210971;0.349194;2284;0;49;
985;0.128208;0.0124323;0.00602191;0.118496;0.00161232;0.135979;0.951851;0.0193707;0.0650755;0.0132094;0.200083;2284;-1;-1;
986;0.153597;0.0125438;0;0.0588789;0.00174077;0.383993;0.844784;0.0254183;0.0916463;0.0151037;0.319994;2284;-1;-1;
987;0.220367;0.0176294;0.00606009;0.0661101;0.00258931;0.137729;0.909014;0.027439;0.0928296;0.0159766;0.303005;2284;1;56;
988;0.391554;0.0341921;0.00330891;0.071693;0.00386039;0.275742;0.661782;0.0548286;0.174821;0.0264713;0.540455;2284;0;5;
989;0.126074;0.00819483;0.00393982;0.0315186;0.00122922;0.299426;0.929798;0.0156981;0.0520057;0.00756446;0.160745;2284;1;18;
990;0.470865;0.0375049;0.00547517;0.0876027;0.00503716;0.164255;0.65702;0.0546121;0.181228;0.0355886;0.522879;2284;-1;-1;
991;0.486878;0.037775;0.0055963;0.0895407;0.00503667;0.223852;0.615593;0.0558203;0.185237;0.0363759;0.534446;2284;1;5;
992;0.0687556;0.00555696;0.00244883;0.0188372;0.000753486;0.160116;0.979532;0.00937939;0.0308929;0.00489766;0.0932439;2284;1;19;
993;0.244166;0.022721;0;0.0746063;0.00230601;0.33912;0.813887;0.0337627;0.115979;0.0244166;0.376423;2284;1;92;
994;0.0543252;0.00474486;0.00144409;0.0144409;0.000550128;0.226928;0.969601;0.00685047;0.022349;0.00350707;0.0680784;2284;1;33;
995;0.263937;0.0104186;0.014586;0.0694571;0.00180588;0.208371;0.833485;0.0346001;0.119466;0.0284774;0.41327;2284;1;36;
996;0.387306;0.0177515;0.0177515;0.0914472;0.00328134;0.161377;0.699302;0.0535773;0.17375;0.0591717;0.537925;2284;1;11;
997;0.161335;0.0100834;0.00786507;0.0524338;0.00165368;0.242002;0.927675;0.0201366;0.0691723;0.0125034;0.215785;2284;1;29;
998;0.295032;0.00863508;0.012233;0.183496;0.00223073;0.287836;0.791549;0.035886;0.115854;0.0338207;0.392177;2284;-1;-1;
999;0.0876538;0.00745058;0;0.0306788;0.000934974;0.584359;0.788885;0.0145359;0.0517158;0.0135863;0.156316;2284;1;95;
1000;0.123941;0.00443738;0.00550847;0.0336629;0.000734463;0.535546;0.81097;0.0152248;0.0500353;0.0154543;0.189736;2284;1;66;
1001;0.0876538;0.00745058;0;0.0306788;0.000934974;0.584359;0.788885;0.0145359;0.0517158;0.0135863;0.156316;2284;1;95;
1002;0.300072;0.0436468;0;0.0818377;0.00372816;0.227327;0.727446;0.0451744;0.159129;0.0200048;0.541038;2284;-1;-1;
1003;0.26157;0.0192091;0.0163481;0.0980888;0.00290179;0.326963;0.776536;0.0407191;0.145498;0.0298353;0.433225;2284;0;14;
1004;0.295032;0.00863508;0.012233;0.183496;0.00223073;0.287836;0.791549;0.035886;0.115854;0.0338207;0.392177;2284;-1;-1;
1005;0.108795;0.00626394;0.00274734;0.0219787;0.00114289;0.131872;0.978054;0.0109487;0.0334077;0.00989043;0.110993;2284;0;23;
1006;0.474952;0.0151985;0.0280221;0.104489;0.00365713;0.142485;0.712427;0.0474667;0.151985;0.0370462;0.455954;2284;-1;-1;
1007;0.268786;0.0251445;0;0.069364;0.00281791;0.34682;0.780345;0.0432051;0.154335;0.0364161;0.407514;2284;-1;-1;
1008;0.474952;0.0151985;0.0280221;0.104489;0.00365713;0.142485;0.712427;0.0474667;0.151985;0.0370462;0.455954;2284;-1;-1;
1009;0.162063;0.00754813;0.00732613;0.055501;0.00142083;0.466208;0.821415;0.0220938;0.0743713;0.0170943;0.268625;2284;0;41;
1010;0.335375;0.0227883;0.000429968;0.0687948;0.00331075;0.12899;0.816939;0.0427818;0.13587;0.0197785;0.421368;2284;1;36;
1011;0.0560278;0.00465686;0.00152803;0.0160079;0.000560278;0.232843;0.967753;0.00724432;0.0237936;0.00327435;0.0720358;2284;1;33;
1012;0.335375;0.0227883;0.000429968;0.0687948;0.00331075;0.12899;0.816939;0.0427818;0.13587;0.0197785;0.421368;2284;1;36;
1013;0.117132;0.00624706;0.00281118;0.0249882;0.00123379;0.374824;0.905824;0.015563;0.052163;0.00905824;0.146806;2284;1;17;
1014;0.101643;0.00784104;0;0.0304929;0.00114712;0.566297;0.798625;0.0144566;0.0492243;0.0121972;0.165533;2284;0;108;
1015;0.174304;0.0144346;0.00245115;0.106217;0.00334991;0.381291;0.844287;0.0271479;0.0953227;0.0182475;0.299586;2284;0;22;
1016;0.274429;0.0148047;0.011916;0.0902727;0.00281651;0.216654;0.830508;0.0359538;0.11916;0.0209433;0.404422;2284;0;36;
1017;0.124072;0.0101803;0;0.0302227;0.00114528;0.429481;0.874868;0.0158463;0.0526512;0.0100212;0.174974;2284;1;59;
1018;0.10081;0.00229694;0.00510432;0.0280737;0.000625279;0.48491;0.854973;0.0127097;0.0424934;0.0118675;0.144197;2284;0;98;
1019;0.142094;0.0078728;0.00460847;0.0345635;0.00126733;0.345635;0.902492;0.0191175;0.0647106;0.0119052;0.1997;2284;1;88;
1020;0.0996437;0.00563774;0.00406442;0.0275331;0.00090466;0.170443;0.970215;0.013056;0.0427419;0.00707995;0.129799;2284;1;23;
1021;0.203121;0.0133194;0.00532776;0.0599373;0.00229759;0.366283;0.832462;0.0331486;0.113881;0.0246409;0.336315;2284;0;117;
1022;0.0912886;0.00483293;0.00331145;0.137828;0.00191527;0.492242;0.850237;0.00898289;0.0284606;0.00689139;0.0805488;2284;-1;-1;
1023;0.105319;0.00400211;0.00400211;0.016851;0.00177989;0.284361;0.947869;0.0105228;0.0331754;0.00684572;0.089521;2284;-1;-1;
1024;0.153865;0.0207039;0.00656189;0.108611;0.0015839;0.339408;0.882461;0.0225315;0.0798741;0.0122187;0.251162;2284;-1;-1;
1025;0.447971;0.0377576;0;0.108793;0.00332779;0.191988;0.511967;0.0637399;0.218226;0.0300781;0.659158;2284;1;91;
1026;0.0744335;0.00683157;0.000203927;0.022432;0.000734139;0.316087;0.938066;0.0101521;0.033852;0.00693353;0.11284;2284;1;4;
1027;0.252189;0.0211985;0.00730983;0.063961;0.00211985;0.292393;0.804081;0.0363013;0.123536;0.0179091;0.427625;2284;-1;-1;
1028;0.073448;0.00779144;0.00188583;0.0516121;0.000932988;0.188583;0.97269;0.00989692;0.0313643;0.00516121;0.0952839;2284;0;116;
1029;0.146228;0.0144078;0;0.0408579;0.00172033;0.473091;0.838662;0.0214399;0.0731141;0.0159131;0.20859;2284;1;114;
1030;0.202694;0.0106978;0.00872712;0.056304;0.00157651;0.42228;0.816408;0.0280034;0.090931;0.0213955;0.318118;2284;1;117;
1031;0.207438;0.01066;0.00921946;0.0576216;0.00178627;0.432162;0.806703;0.0286581;0.0930589;0.0210319;0.325562;2284;1;117;
1032;0.331053;0.0135817;0.0186748;0.114595;0.00441404;0.339542;0.721526;0.042329;0.141334;0.0331053;0.46687;2284;1;14;
1033;0.0998026;0.00877053;0.000302432;0.0302432;0.00093754;0.559499;0.801445;0.0150269;0.0506574;0.0114924;0.175411;2284;1;108;
1034;0.401089;0.0154265;0.0215971;0.0754184;0.00250252;0.239968;0.788465;0.0342722;0.110042;0.0236539;0.373664;2284;1;52;
1035;0.277649;0.0384437;0;0.0683443;0.00222119;0.384437;0.726158;0.0424875;0.149503;0.0269106;0.465596;2284;0;121;
1036;0.084394;0.00544119;0.00366448;0.0210985;0.000821731;0.299821;0.94388;0.0110718;0.0378663;0.0064406;0.0999403;2284;1;4;
1037;0.326773;0.0112815;0.0155606;0.0661327;0.00260641;0.311213;0.778032;0.0387472;0.131876;0.023341;0.408467;2284;1;14;
1038;0.355536;0.00900091;0.0157516;0.0765078;0.00243025;0.315032;0.675068;0.0447606;0.149415;0.0360037;0.535554;2284;0;16;
1039;0.0869347;0.00570509;0.00122252;0.0312422;0.000733511;0.46184;0.869347;0.0135461;0.0463199;0.00923681;0.141269;2284;-1;-1;
1040;0.32554;0.0412175;0;0.110263;0.00315038;0.315038;0.682583;0.05233;0.188498;0.0320289;0.525064;2284;1;16;
1041;0.158304;0.0144538;0.000229425;0.0550621;0.00174363;0.321196;0.894759;0.0228329;0.0766281;0.0121595;0.247779;2284;-1;-1;
1042;0.105919;0.00919002;0.00155763;0.0264797;0.000981307;0.529594;0.825544;0.0155109;0.0531152;0.0104361;0.15109;2284;1;68;
1043;0.114746;0.00754495;0.00502996;0.0330091;0.000974556;0.487278;0.848807;0.0156759;0.0518715;0.0102171;0.157186;2284;1;98;
1044;0.16904;0.026239;0.00201839;0.0580286;0.0016904;0.479367;0.807355;0.025141;0.0888091;0.014381;0.277528;2284;1;120;
1045;0.114746;0.00754495;0.00502996;0.0330091;0.000974556;0.487278;0.848807;0.0156759;0.0518715;0.0102171;0.157186;2284;1;98;
1046;0.134041;0.0179945;0.000918087;0.0385596;0.00112007;0.367235;0.899725;0.0183076;0.0607773;0.010099;0.178109;2284;1;17;
1047;0.343796;0.023722;0.00378176;0.0481315;0.00288789;0.275037;0.825112;0.0342346;0.0990134;0.0161584;0.333483;2284;-1;-1;
1048;0.285369;0.0298146;0.00340739;0.159721;0.00285369;0.340739;0.681477;0.0423087;0.146092;0.022148;0.536663;2284;-1;-1;
1049;0.147185;0.00677824;0.0116198;0.0503526;0.00141375;0.445427;0.852121;0.0192998;0.0654584;0.0152995;0.214967;2284;-1;-1;
1050;0.124632;0.0122589;0.00163452;0.0367767;0.00145063;0.286041;0.919416;0.0202958;0.0690584;0.011033;0.224746;2284;1;82;
1051;0.102078;0.00515547;0.00515547;0.142291;0.00211374;0.494925;0.845496;0.0103359;0.0325825;0.0077332;0.0907362;2284;-1;-1;
1052;0.0577985;0.00512552;0.00119959;0.0239918;0.000523458;0.174486;0.970578;0.0108162;0.038605;0.00959673;0.14795;2284;1;34;
1053;0.102078;0.00515547;0.00515547;0.142291;0.00211374;0.494925;0.845496;0.0103359;0.0325825;0.0077332;0.0907362;2284;-1;-1;
1054;0.0577954;0.00512525;0.00119953;0.0239905;0.00052343;0.174477;0.970526;0.0108156;0.0386029;0.00959621;0.148305;2284;1;34;
1055;0.352566;0.0434501;0.00248286;0.283046;0.00407189;0.148972;0.695201;0.0495619;0.168835;0.0258218;0.506504;2284;-1;-1;
1056;0.292484;0.00998727;0.0214013;0.107006;0.00370956;0.356688;0.784714;0.0356075;0.120917;0.0242548;0.378089;2284;1;103;
1057;0.29689;0.03287;0.00159048;0.0795242;0.00424129;0.318097;0.68921;0.05275;0.194039;0.03287;0.535463;2284;0;16;
1058;0.292484;0.00998727;0.0214013;0.107006;0.00370956;0.356688;0.784714;0.0356075;0.120917;0.0242548;0.378089;2284;1;103;
1059;0.418149;0.0170357;0.0227142;0.0774349;0.00216818;0.30974;0.619479;0.0513868;0.172938;0.0314902;0.552369;2284;0;38;
1060;0.240153;0.0224714;0.00548921;0.0720459;0.00253876;0.27446;0.857689;0.0341724;0.115616;0.0188692;0.332783;2284;1;27;
1061;0.243475;0.0243475;0.00751908;0.0751908;0.00250636;0.322246;0.823518;0.0356426;0.121021;0.0214831;0.368793;2284;1;92;
1062;0.25907;0.0276341;0.00215892;0.0820388;0.00284977;0.388605;0.734031;0.0429607;0.151988;0.0336791;0.45769;2284;1;121;
1063;0.289697;0.0279351;0.00206927;0.0879439;0.00253485;0.258658;0.672512;0.0514316;0.192442;0.0300044;0.589741;2284;-1;-1;
1064;0.287826;0.00891857;0.0198641;0.0729701;0.00158102;0.324311;0.729701;0.040273;0.137427;0.0227018;0.502683;2284;0;14;
1065;0.262407;0.0275104;0.00253942;0.067718;0.00211619;0.253942;0.761827;0.0420478;0.151096;0.0228548;0.505768;2284;-1;-1;
1066;0.0515545;0.00361551;0.0017408;0.0127213;0.00059589;0.153994;0.984223;0.00667102;0.021827;0.00395028;0.0649453;2284;1;19;
1067;0.18749;0.00908156;0.00263658;0.0410135;0.00193349;0.439431;0.82027;0.0291369;0.10019;0.0205068;0.292954;2284;0;117;
1068;0.203174;0.0124807;0.000580496;0.0551471;0.00232198;0.435372;0.812694;0.0288773;0.0972331;0.0235101;0.307663;2284;1;117;
1069;0.307353;0.0329625;0.00133632;0.102451;0.00240537;0.311808;0.712703;0.0443248;0.153677;0.0280627;0.512255;2284;1;16;
1070;0.307353;0.0329625;0.00133632;0.102451;0.00240537;0.311808;0.712703;0.0443248;0.153677;0.0280627;0.512255;2284;1;16;
1071;0.113573;0.0119397;0.00422258;0.0626107;0.00120853;0.305773;0.931881;0.0145085;0.0460116;0.00771714;0.13687;2284;-1;-1;
1072;0.305516;0.0216817;0.0192179;0.123192;0.00379431;0.29566;0.689874;0.0490574;0.172961;0.0340009;0.542044;2284;1;16;
1073;0.388042;0.0196608;0.0294912;0.118999;0.00548432;0.258694;0.620867;0.0515345;0.173843;0.0284564;0.589823;2284;0;38;
1074;0.362449;0.0411136;0.00108194;0.0973744;0.00421956;0.324581;0.649163;0.0538805;0.192044;0.0340811;0.538264;2284;1;122;
1075;0.334489;0.0398435;0.00245947;0.098379;0.00344326;0.295137;0.688653;0.048974;0.172655;0.0324651;0.531246;2284;1;16;
1076;0.388042;0.0196608;0.0294912;0.118999;0.00548432;0.258694;0.620867;0.0515345;0.173843;0.0284564;0.589823;2284;0;38;
1077;0.214605;0.00816102;0.0181356;0.0634746;0.00223672;0.513842;0.75565;0.0301698;0.102164;0.0217627;0.320396;2284;0;84;
1078;0.309794;0.00705859;0.0156858;0.0705859;0.00243129;0.274501;0.784288;0.038983;0.128623;0.0274501;0.43528;2284;0;36;
1079;0.114328;0.00643094;0.00375138;0.0393002;0.000839595;0.464457;0.857458;0.0178032;0.0619871;0.0137551;0.173278;2284;1;32;
1080;0.200448;0.0194802;0.00112929;0.0592875;0.00191979;0.536411;0.762268;0.0281508;0.0971186;0.0189155;0.276675;2284;1;84;
1081;0.101237;0.0123244;0.00308111;0.060155;0.00108573;0.234751;0.953677;0.0146488;0.051792;0.0105638;0.135471;2284;-1;-1;
1082;0.101233;0.012324;0.00308101;0.060153;0.00108569;0.234744;0.953646;0.0146483;0.0517903;0.0105635;0.135711;2284;-1;-1;
1083;0.119822;0.00977013;0.00110605;0.0368684;0.00116136;0.534592;0.811106;0.01834;0.0623077;0.0153004;0.189872;2284;1;66;
1084;0.294424;0.0186999;0.018302;0.0875315;0.00453573;0.278509;0.795741;0.0396466;0.132093;0.0250659;0.417764;2284;1;36;
1085;0.199631;0.021173;0.00241977;0.0786425;0.00320619;0.423459;0.816672;0.0301458;0.10405;0.0175433;0.30852;2284;-1;-1;
1086;0.0957146;0.00502109;0.00392273;0.0360891;0.00111405;0.360891;0.910073;0.0156333;0.0536629;0.0152202;0.166324;2284;1;113;
1087;0.0988397;0.00697692;0.00363381;0.0290705;0.00110468;0.421522;0.88665;0.0144669;0.0485477;0.00872115;0.151167;2284;0;17;
1088;0.165641;0.0118668;0.0019778;0.0519172;0.00158224;0.445005;0.840565;0.0246117;0.0823259;0.0158224;0.239808;2284;0;41;
1089;0.155036;0.0107157;0.00182395;0.0501586;0.00145916;0.410389;0.866376;0.0226975;0.0752379;0.0148196;0.218874;2284;1;24;
1090;0.123317;0.00452684;0.00764879;0.0343415;0.00149854;0.327805;0.920977;0.0155651;0.0516684;0.0104586;0.157659;2284;1;113;
1091;0.104227;0.0101291;0.00117439;0.0308277;0.000924832;0.616555;0.763354;0.0146223;0.0502052;0.00880793;0.149735;2284;0;95;
1092;0.270697;0.0180465;0.00369132;0.0902324;0.00258393;0.369132;0.738265;0.0407867;0.14027;0.0283002;0.463466;2284;1;121;
1093;0.182518;0.0210943;0.00299209;0.0837786;0.00242359;0.388972;0.837786;0.0298105;0.107715;0.0197478;0.305193;2284;1;22;
1094;0.230714;0.0169831;0.00416566;0.0640871;0.00185853;0.576784;0.704958;0.0319067;0.10286;0.0217896;0.317231;2284;-1;-1;
1095;0.0881214;0.00429592;0.00330455;0.0209288;0.000815123;0.352485;0.925274;0.010984;0.0373414;0.00671925;0.0991365;2284;1;73;
1096;0.189767;0.0161014;0.00402536;0.0690061;0.00184016;0.373783;0.833824;0.0285792;0.0983337;0.0178266;0.336405;2284;1;117;
1097;0.174408;0.0137035;0.003239;0.0548139;0.00186865;0.373731;0.872039;0.0248132;0.0837157;0.0147001;0.241679;2284;1;6;
1098;0.186577;0.0192596;0.00270838;0.0752327;0.00243754;0.451396;0.782421;0.0299541;0.107432;0.0189587;0.361117;2284;1;93;
1099;0.168636;0.0141437;0.00217595;0.119677;0.00193116;0.299193;0.87038;0.0271031;0.0968298;0.0171356;0.315513;2284;-1;-1;
1100;0.313417;0.0138053;0.016044;0.0858166;0.00235063;0.447739;0.70892;0.0371437;0.118278;0.0302224;0.41789;2284;1;107;
1101;0.187584;0.0181812;0.00952351;0.0519464;0.00170269;0.461746;0.808055;0.0287238;0.0969666;0.0184698;0.291477;2284;1;119;
1102;0.207776;0.0169189;0.000593646;0.0593646;0.00213713;0.504599;0.77174;0.0295561;0.0997325;0.0181062;0.302759;2284;1;84;
1103;0.200836;0.0071727;0.00896587;0.0358635;0.00177524;0.340703;0.896587;0.0178928;0.0555884;0.0104004;0.18649;2284;-1;-1;
1104;0.226738;0.0110305;0.00919208;0.0551525;0.00226738;0.520884;0.735366;0.0304622;0.0992744;0.0214482;0.349299;2284;1;93;
1105;0.204057;0.0192561;0;0.066103;0.00238546;0.517328;0.775991;0.0286737;0.0988671;0.0155198;0.27016;2284;1;84;
1106;0.0979687;0.0105744;0.000155506;0.0575372;0.00160171;0.497619;0.839732;0.0154862;0.0545826;0.0102634;0.175722;2284;-1;-1;
1107;0.205003;0.0206407;0;0.0617817;0.00224661;0.505486;0.786312;0.0280166;0.0957616;0.0168495;0.263976;2284;1;84;
1108;0.223855;0.0179084;0.00543649;0.0543649;0.00207866;0.47969;0.767504;0.0318239;0.110009;0.0217459;0.337382;2284;1;93;
1109;0.248578;0.0331437;0.00150653;0.0828593;0.00248578;0.45196;0.753266;0.0375262;0.132951;0.0210915;0.372867;2284;1;110;
1110;0.21539;0.0279028;0.000652696;0.0783236;0.00202336;0.489522;0.750601;0.0325131;0.115527;0.0195809;0.358983;2284;1;93;
1111;0.0517526;0.00472524;0.00247512;0.0502525;0.00176259;0.495025;0.862543;0.0074844;0.0241512;0.00420021;0.0712536;2284;1;63;
1112;0.0576642;0.00443571;0.00192214;0.0147857;0.000591428;0.229178;0.968463;0.0073649;0.023731;0.00384428;0.0731892;2284;1;33;
1113;0.0576642;0.00443571;0.00192214;0.0147857;0.000591428;0.229178;0.968463;0.0073649;0.023731;0.00384428;0.0731892;2284;1;33;
1114;0.0576642;0.00443571;0.00192214;0.0147857;0.000591428;0.229178;0.968463;0.0073649;0.023731;0.00384428;0.0731892;2284;1;33;
1115;0.269366;0.0260013;0.00486355;0.0748239;0.00284331;0.448943;0.748239;0.0372421;0.123085;0.0202025;0.377861;2284;1;110;
1116;0.269366;0.0260013;0.00486355;0.0748239;0.00284331;0.448943;0.748239;0.0372421;0.123085;0.0202025;0.377861;2284;1;110;
1117;0.130872;0.0130872;0.000390664;0.0371131;0.00119153;0.507863;0.820394;0.0194334;0.0662175;0.0160172;0.212912;2284;1;96;
1118;0.113775;0.00271701;0.010868;0.0356608;0.0010019;0.407551;0.883028;0.0168954;0.0567176;0.0120567;0.190191;2284;0;89;
1119;0.269366;0.0260013;0.00486355;0.0748239;0.00284331;0.448943;0.748239;0.0372421;0.123085;0.0202025;0.377861;2284;1;110;
1120;0.138947;0.0111158;0.00258045;0.0317593;0.00152842;0.49624;0.833682;0.0197759;0.0662976;0.0117113;0.182616;2284;1;106;
1121;0.156523;0.0128753;0.0035344;0.0479669;0.00141376;0.378686;0.858354;0.0250932;0.0878551;0.0143901;0.290326;2284;1;22;
1122;0.150882;0.00848709;0.0124949;0.0518656;0.00542231;0.44793;0.825134;0.0234197;0.0794486;0.021925;0.292333;2284;-1;-1;
1123;0.199183;0.0118265;0.00435712;0.068469;0.00118265;0.466834;0.778057;0.030971;0.107061;0.0202295;0.345457;2284;1;93;
1124;0.0660849;0.00624638;0.00289687;0.019916;0.000624638;0.316845;0.941483;0.00901941;0.0301456;0.00461689;0.0860008;2284;1;4;
1125;0.110701;0.0107011;0.00369003;0.0442804;0.00138376;0.276752;0.922508;0.0183518;0.0660516;0.0123616;0.230627;2284;0;82;
1126;0.27263;0.0189023;0.0145403;0.0799714;0.00218104;0.436208;0.727013;0.0361594;0.118503;0.0232644;0.428938;2284;0;110;
1127;0.222464;0.0083424;0.017519;0.0444928;0.00225245;0.444928;0.806432;0.0276934;0.0917664;0.0216902;0.300327;2284;0;41;
1128;0.185388;0.0209309;0.00448519;0.152496;0.00227249;0.388716;0.807334;0.0297882;0.10585;0.0179407;0.355825;2284;-1;-1;
1129;0.246696;0.0243068;0.00544182;0.0653018;0.0042809;0.471624;0.725576;0.0361119;0.124073;0.0243068;0.40995;2284;1;110;
1130;0.237354;0.0112262;0.0105847;0.0769798;0.0021811;0.288674;0.833948;0.0319049;0.107772;0.019245;0.381692;2284;-1;-1;
1131;0.184082;0.0215768;0.00301774;0.0784612;0.0015994;0.392306;0.81479;0.0299849;0.107733;0.0150887;0.359111;2284;1;117;
1132;0.0597158;0.00443053;0.00279316;0.0202263;0.000712737;0.308211;0.943895;0.00959093;0.0320732;0.00597158;0.0943895;2284;1;4;
1133;0.152511;0.00728409;0.0100156;0.0546307;0.00138853;0.546307;0.773935;0.0226453;0.0748896;0.0182102;0.264048;2284;1;104;
1134;0.106481;0.00440121;0.00582096;0.0340739;0.000922835;0.482714;0.851848;0.0141253;0.0474195;0.0120678;0.161851;2284;1;98;
1135;0.162235;0.0170626;0.00307687;0.0503488;0.00184612;0.503488;0.783203;0.0278269;0.099299;0.0184612;0.30489;2284;-1;-1;
1136;0.137756;0.0120263;0.00327991;0.0393589;0.00168369;0.568518;0.765313;0.0217161;0.0725954;0.0179302;0.253646;2284;1;104;
1137;0.161794;0.0221718;0.00269656;0.0509351;0.0026666;0.479389;0.779007;0.0297827;0.10996;0.0167786;0.347557;2284;1;93;
1138;0.123069;0.0099627;0.00253951;0.0449298;0.00148464;0.566506;0.781388;0.0194515;0.0668087;0.014651;0.214882;2284;0;108;
1139;0.139332;0.0127038;0.0016392;0.038931;0.00139332;0.57372;0.77862;0.0204185;0.0700758;0.0168018;0.194655;2284;1;108;
1140;0.110886;0.0107309;0.00143079;0.0357697;0.00160964;0.572315;0.786933;0.0177936;0.0617027;0.0103732;0.187791;2284;1;108;
1141;0.0899599;0.00838609;0.00152474;0.0335444;0.000945341;0.59465;0.777619;0.015173;0.053671;0.0115881;0.170771;2284;1;95;
1142;0.105669;0.0115519;0.0021492;0.0358199;0.00134325;0.573119;0.788039;0.0178288;0.0639386;0.0127161;0.182682;2284;1;108;
